id,album,score
1594,1850,0.88
1595,1850,0.9
1596,1852,0.57
1597,1852,0.75
1598,1862,0.59
1599,1866,0.95
1600,1872,0.65
1601,1877,0.72
1602,1877,0.85
1603,1877,0.7
1604,1877,0.85
1605,1877,0.95
1606,1877,0.9
1607,1877,0.73
1608,1877,0.91
1609,1877,0.8
1610,1878,0.75
1611,1878,0.85
1612,1894,0.5
1613,1905,0.67
1614,1917,0.85
1615,1927,0.84
1616,1927,0.9
1617,1927,0.85
1618,1928,0.75
1619,1928,0.83
1620,1928,0.95
1621,1928,0.75
1622,1928,0.7
1623,1929,1.0
1624,1929,0.86
1625,1929,0.4
1626,1929,0.8
1627,1929,0.9
1628,1929,0.79
1629,1930,0.84
1630,1945,0.86
1631,1945,0.96
1632,1945,0.71
1633,1945,0.6
1634,1945,0.83
1635,1950,0.77
1636,1961,0.4
1637,1961,0.52
1638,1961,0.6
1639,1961,0.45
1640,1963,0.57
1641,1965,0.83
1642,1967,0.8
1643,1967,0.8
1644,1971,0.9
1645,1971,0.7
1646,1974,0.96
1647,1978,0.6
1648,1978,0.7
1649,1981,0.97
1650,1982,0.45
1651,1985,0.72
1652,1985,0.8
1653,1985,0.7
1654,1987,1.0
1655,1993,0.9
1656,2007,0.55
1657,2007,0.9
1658,2008,0.78
1659,2011,0.84
1660,2015,0.74
1661,2015,0.83
1662,2015,0.85
1663,2016,0.77
1664,2016,0.8
1665,2017,0.9
1666,2017,0.77
1667,2017,0.81
1668,2017,0.99
1669,2017,0.82
1670,2018,0.5
1671,2018,0.7
1672,2018,0.68
1673,2019,0.52
1674,2019,0.9
1675,2021,0.61
1676,2022,0.65
1677,2023,0.86
1678,2027,0.75
1679,2027,0.87
1680,2028,0.95
1681,2028,0.88
1682,2028,0.93
1683,2029,0.15
1684,2036,0.79
1685,2037,0.8
1686,2037,0.9
1687,2037,0.9
1688,2037,0.72
1689,2038,0.7
1690,2038,0.86
1691,2054,0.7
1692,2055,0.82
1693,2065,0.78
1694,2066,0.75
1695,2067,0.7
1696,2068,0.82
1697,2069,0.77
1698,2069,0.71
1699,2070,0.8
1700,2073,0.9
1701,2073,0.8
1702,2086,0.72
1703,2088,0.85
1704,2088,0.84
1705,2101,0.9
1706,2110,0.9
1707,2111,0.88
1708,2132,0.8
1709,2133,0.8
1710,2133,0.8
1711,2133,0.75
1712,2133,0.85
1713,2134,0.55
1714,2134,0.8
1715,2134,0.9
1716,2135,0.9
1717,2135,0.6
1718,2135,0.9
1719,2135,0.3
1720,2141,0.64
1721,2142,0.73
1722,2142,0.95
1723,2147,0.6
1724,2150,0.8
1725,2151,0.77
1726,2151,0.83
1727,2154,0.5
1728,2154,1.0
1729,2156,0.8
1730,2156,0.85
1731,2157,0.7
1732,2162,0.8
1733,2165,0.74
1734,2168,0.8
1735,2172,0.8
1736,2173,0.6
1737,2175,0.85
1738,2180,0.75
1739,2180,0.7
1740,2189,0.84
1741,2189,0.21
1742,2190,0.7
1743,2190,0.78
1744,2190,0.75
1745,2191,0.06
1746,2191,0.9
1747,2197,0.65
1748,2205,0.9
1749,2205,0.94
1750,2205,0.9
1751,2205,0.95
1752,2206,0.85
1753,2206,0.97
1754,2206,0.85
1755,2207,0.7
1756,2208,0.87
1757,2210,0.85
1758,2210,0.45
1759,2210,0.95
1760,2211,0.82
1761,2211,1.0
1762,2212,0.84
1763,2212,0.75
1764,2213,0.65
1765,2213,0.85
1766,2214,0.6
1767,2214,0.7
1768,2219,0.6
1769,2227,0.6
1770,2233,0.49
1771,2238,0.7
1772,2242,0.8
1773,2243,0.81
1774,2263,0.83
1775,2264,1.0
1776,2264,0.9
1777,2264,0.87
1778,2265,0.99
1779,2265,0.86
1780,2265,0.9
1781,2265,0.9
1782,2265,0.9
1783,2265,0.93
1784,2266,0.77
1785,2266,0.9
1786,2266,0.85
1787,2266,0.73
1788,2267,0.9
1789,2268,0.7
1790,2268,0.85
1791,2268,0.8
1792,2268,0.85
1793,2268,0.84
1794,2268,0.68
1795,2270,0.71
1796,2272,0.75
1797,2272,0.86
1798,2273,0.9
1799,2273,0.92
1800,2273,0.75
1801,2273,0.75
1802,2275,0.4
1803,2286,0.95
1804,2287,0.5
1805,2294,0.6
1806,2295,0.5
1807,2297,0.9
1808,2309,0.8
1809,2328,0.78
1810,2328,0.8
1811,2328,0.4
1812,2330,0.8
1813,2331,0.85
1814,2332,0.4
1815,2332,0.02
1816,2332,0.9
1817,2333,0.89
1818,2338,0.93
1819,2338,0.91
1820,2338,0.95
1821,2338,0.98
1822,2338,0.83
1823,2348,0.51
1824,2348,0.7
1825,2348,0.8
1826,2352,0.8
1827,2354,0.9
1828,2354,1.0
1829,2354,0.92
1830,2355,0.85
1831,2355,0.65
1832,2355,1.0
1833,2355,0.82
1834,2359,0.72
1835,2361,0.72
1836,2361,0.95
1837,2361,0.61
1838,2363,0.83
1839,2364,0.65
1840,2370,0.85
1841,2371,0.88
1842,2373,0.75
1843,2373,0.8
1844,2374,0.85
1845,2374,0.9
1846,2375,0.8
1847,2375,0.81
1848,2375,0.7
1849,2376,1.0
1850,2376,1.0
1851,2376,1.0
1852,2376,1.0
1853,2377,0.8
1854,2377,0.86
1855,2382,0.65
1856,2383,0.76
1857,2388,0.7
1858,2388,0.5
1859,2389,0.9
1860,2391,0.79
1861,2397,0.85
1862,2400,0.63
1863,2400,0.85
1864,2400,0.92
1865,2400,0.83
1866,2400,0.93
1867,2400,0.8
1868,2400,0.95
1869,2401,0.6
1870,2401,0.45
1871,2401,0.93
1872,2401,0.8
1873,2401,0.85
1874,2402,0.5
1875,2402,0.9
1876,2402,0.9
1877,2402,0.39
1878,2403,0.53
1879,2403,0.84
1880,2403,0.82
1881,2403,0.56
1882,2404,0.58
1883,2404,0.85
1884,2404,0.7
1885,2404,0.65
1886,2405,0.83
1887,2405,0.76
1888,2405,0.77
1889,2405,0.89
1890,2405,0.68
1891,2405,0.55
1892,2406,0.41
1893,2406,0.7
1894,2406,0.85
1895,2406,0.85
1896,2406,0.82
1897,2406,0.8
1898,2406,0.85
1899,2407,0.7
1900,2407,0.7
1901,2407,0.88
1902,2407,0.88
1903,2408,0.9
1904,2408,0.79
1905,2408,0.9
1906,2408,0.65
1907,2408,0.7
1908,2409,0.91
1909,2409,0.9
1910,2409,0.84
1911,2409,0.95
1912,2409,0.87
1913,2410,0.75
1914,2411,0.9
1915,2412,0.66
1916,2412,0.85
1917,2413,0.86
1918,2413,0.7
1919,2416,0.8
1920,2417,0.8
1921,2419,0.97
1922,2419,0.98
1923,2419,0.94
1924,2420,0.98
1925,2420,0.6
1926,2420,0.96
1927,2422,0.78
1928,2423,0.72
1929,2426,0.82
1930,2430,0.75
1931,2444,0.78
1932,2446,0.75
1933,2446,1.0
1934,2446,0.82
1935,2446,0.67
1936,2446,0.65
1937,2446,0.95
1938,2446,0.87
1939,2452,0.9
1940,2454,0.98
1941,2456,0.98
1942,2457,0.8
1943,2457,0.95
1944,2457,0.75
1945,2457,0.9
1946,2458,0.65
1947,2461,0.67
1948,2461,0.7
1949,2464,0.85
1950,2466,0.75
1951,2466,0.67
1952,2466,0.35
1953,2466,0.37
1954,2467,0.79
1955,2467,0.75
1956,2468,0.75
1957,2470,0.8
1958,2470,0.99
1959,2470,0.95
1960,2470,0.9
1961,2470,0.95
1962,2470,0.7
1963,2470,0.9
1964,2470,0.9
1965,2470,0.8
1966,2470,0.85
1967,2471,0.8
1968,2471,0.9
1969,2471,0.8
1970,2471,0.89
1971,2471,0.93
1972,2472,0.77
1973,2472,0.77
1974,2472,0.5
1975,2472,0.79
1976,2472,0.8
1977,2474,0.8
1978,2479,0.88
1979,2484,0.75
1980,2484,0.77
1981,2485,0.8
1982,2486,0.85
1983,2486,0.6
1984,2486,0.69
1985,2487,0.9
1986,2488,0.98
1987,2488,1.0
1988,2488,0.96
1989,2488,0.9
1990,2489,0.91
1991,2489,0.87
1992,2490,0.6
1993,2490,0.87
1994,2490,1.0
1995,2490,0.75
1996,2491,0.62
1997,2491,0.85
1998,2491,0.91
1999,2491,0.49
2000,2491,0.85
2001,2495,0.85
2002,2495,0.82
2003,2495,1.0
2004,2495,0.79
2005,2495,0.65
2006,2495,0.93
2007,2495,0.91
2008,2495,0.75
2009,2496,0.75
2010,2496,0.74
2011,2496,0.9
2012,2496,0.9
2013,2496,0.98
2014,2496,0.8
2015,2496,0.85
2016,2496,0.68
2017,2496,0.58
2018,2496,0.9
2019,2496,0.9
2020,2496,0.8
2021,2497,0.85
2022,2497,0.65
2023,2497,0.7
2024,2497,0.35
2025,2497,0.86
2026,2497,0.18
2027,2497,0.89
2028,2497,0.95
2029,2497,0.5
2030,2497,0.83
2031,2497,0.98
2032,2498,0.6
2033,2498,0.9
2034,2498,0.8
2035,2498,0.25
2036,2498,0.82
2037,2498,0.3
2038,2498,0.78
2039,2498,0.25
2040,2498,0.05
2041,2498,0.08
2042,2498,0.95
2043,2499,0.89
2044,2499,0.97
2045,2499,0.75
2046,2499,0.85
2047,2499,0.7
2048,2499,0.89
2049,2499,0.8
2050,2499,0.9
2051,2499,0.7
2052,2499,0.75
2053,2500,0.7
2054,2500,0.9
2055,2508,0.45
2056,2508,0.91
2057,2508,0.9
2058,2509,0.4
2059,2509,1.0
2060,2509,0.91
2061,2512,0.79
2062,2520,0.64
2063,2521,0.79
2064,2522,0.9
2065,2523,0.86
2066,2523,0.75
2067,2523,0.85
2068,2528,0.92
2069,2528,0.9
2070,2529,1.0
2071,2529,0.7
2072,2529,0.91
2073,2531,0.5
2074,2535,0.65
2075,2537,0.85
2076,2537,0.9
2077,2538,0.75
2078,2538,0.9
2079,2539,0.93
2080,2544,0.79
2081,2552,0.77
2082,2558,0.7
2083,2559,0.83
2084,2559,0.73
2085,2559,0.8
2086,2559,0.75
2087,2559,0.7
2088,2560,0.75
2089,2567,0.75
2090,2569,0.5
2091,2569,0.58
2092,2576,0.8
2093,2579,0.0
2094,2597,0.93
2095,2598,0.9
2096,2598,0.85
2097,2598,0.9
2098,2598,0.9
2099,2598,0.97
2100,2598,0.94
2101,2598,1.0
2102,2598,0.56
2103,2598,0.95
2104,2598,0.85
2105,2598,0.93
2106,2599,0.8
2107,2599,0.96
2108,2599,0.87
2109,2600,0.55
2110,2600,0.6
2111,2600,0.99
2112,2600,0.98
2113,2607,0.5
2114,2608,0.8
2115,2611,0.8
2116,2613,0.88
2117,2614,0.85
2118,2622,0.6
2119,2622,0.92
2120,2622,0.9
2121,2623,0.85
2122,2623,0.8
2123,2625,0.6
2124,2636,0.9
2125,2636,0.8
2126,2636,0.55
2127,2647,0.75
2128,2650,0.65
2129,2651,0.6
2130,2651,0.75
2131,2651,0.65
2132,2657,0.85
2133,2657,0.4
2134,2658,0.95
2135,2670,0.78
2136,2676,0.82
2137,2683,0.9
2138,2683,0.95
2139,2683,0.95
2140,2683,0.8
2141,2683,0.9
2142,2684,0.78
2143,2684,0.97
2144,2684,0.77
2145,2684,0.94
2146,2687,0.9
2147,2692,1.0
2148,2692,0.95
2149,2692,0.96
2150,2692,0.98
2151,2692,0.87
2152,2692,0.88
2153,2692,0.99
2154,2692,0.95
2155,2692,1.0
2156,2692,0.9
2157,2693,0.78
2158,2693,0.99
2159,2693,0.95
2160,2693,0.9
2161,2693,0.97
2162,2693,0.96
2163,2693,0.9
2164,2693,0.99
2165,2693,0.89
2166,2694,0.83
2167,2694,0.95
2168,2694,0.98
2169,2694,0.88
2170,2694,0.85
2171,2694,0.85
2172,2694,0.78
2173,2695,0.8
2174,2695,0.65
2175,2695,0.91
2176,2695,0.89
2177,2695,1.0
2178,2695,0.9
2179,2695,1.0
2180,2695,0.96
2181,2695,1.0
2182,2695,0.95
2183,2695,0.78
2184,2695,0.98
2185,2695,0.92
2186,2695,0.97
2187,2695,1.0
2188,2695,0.98
2189,2696,0.8
2190,2696,1.0
2191,2696,0.97
2192,2696,0.93
2193,2696,0.85
2194,2697,0.83
2195,2697,0.9
2196,2697,0.9
2197,2697,0.95
2198,2697,0.9
2199,2697,0.92
2200,2697,0.85
2201,2697,0.95
2202,2697,0.93
2203,2697,0.68
2204,2698,0.68
2205,2698,0.86
2206,2698,0.68
2207,2698,0.95
2208,2698,1.0
2209,2698,0.25
2210,2698,1.0
2211,2698,0.94
2212,2698,1.0
2213,2698,0.99
2214,2699,0.98
2215,2699,1.0
2216,2699,0.65
2217,2699,0.47
2218,2699,0.85
2219,2699,0.9
2220,2699,0.9
2221,2699,0.8
2222,2699,0.7
2223,2699,0.93
2224,2700,0.8
2225,2700,0.9
2226,2700,0.45
2227,2700,0.95
2228,2703,0.84
2229,2707,0.8
2230,2707,0.95
2231,2708,0.98
2232,2708,0.9
2233,2708,0.98
2234,2708,0.92
2235,2708,1.0
2236,2708,0.98
2237,2708,0.98
2238,2709,0.91
2239,2709,0.92
2240,2709,0.9
2241,2709,0.99
2242,2710,0.78
2243,2710,0.94
2244,2712,0.58
2245,2713,0.7
2246,2713,0.78
2247,2713,0.8
2248,2715,0.97
2249,2715,0.75
2250,2715,0.96
2251,2715,0.65
2252,2718,0.95
2253,2720,0.86
2254,2720,0.92
2255,2721,0.98
2256,2721,0.85
2257,2723,0.83
2258,2726,0.92
2259,2727,0.75
2260,2736,0.35
2261,2738,0.45
2262,2748,0.95
2263,2752,1.0
2264,2752,1.0
2265,2752,0.77
2266,2752,0.84
2267,2752,1.0
2268,2752,0.73
2269,2752,0.87
2270,2752,1.0
2271,2752,0.9
2272,2752,0.9
2273,2752,0.75
2274,2753,0.99
2275,2753,0.99
2276,2753,0.98
2277,2753,1.0
2278,2753,0.78
2279,2753,1.0
2280,2753,0.85
2281,2754,0.35
2282,2754,0.82
2283,2754,0.9
2284,2754,0.99
2285,2755,0.99
2286,2755,0.95
2287,2755,1.0
2288,2755,0.99
2289,2755,0.9
2290,2755,0.87
2291,2756,0.8
2292,2757,0.8
2293,2757,0.72
2294,2758,0.88
2295,2758,0.98
2296,2758,0.95
2297,2758,0.73
2298,2759,0.98
2299,2759,0.82
2300,2760,0.75
2301,2760,0.98
2302,2760,0.9
2303,2760,0.88
2304,2761,0.85
2305,2761,0.83
2306,2771,0.75
2307,2780,0.78
2308,2789,0.8
2309,2790,0.67
2310,2791,0.9
2311,2791,0.85
2312,2791,0.9
2313,2791,0.8
2314,2795,0.71
2315,2799,0.7
2316,2800,0.7
2317,2802,0.6
2318,2808,0.65
2319,2809,0.8
2320,2814,0.82
2321,2816,0.65
2322,2816,0.75
2323,2817,0.79
2324,2818,0.85
2325,2818,0.94
2326,2820,0.96
2327,2820,0.98
2328,2820,0.93
2329,2820,0.92
2330,2820,0.95
2331,2820,0.82
2332,2820,0.95
2333,2823,0.95
2334,2824,0.95
2335,2824,0.8
2336,2824,0.85
2337,2824,0.6
2338,2829,0.2
2339,2831,1.0
2340,2848,0.8
2341,2860,0.9
2342,2860,0.8
2343,2861,0.9
2344,2861,0.75
2345,2867,0.7
2346,2875,1.0
2347,2875,0.6
2348,2875,0.86
2349,2875,0.75
2350,2875,0.85
2351,2875,0.75
2352,2876,0.77
2353,2878,0.57
2354,2878,0.95
2355,2880,0.9
2356,2880,0.81
2357,2882,0.72
2358,2882,0.87
2359,2885,0.93
2360,2892,0.83
2361,2906,0.59
2362,2922,0.6
2363,2922,0.7
2364,2922,0.61
2365,2922,0.8
2366,2922,0.92
2367,2923,0.93
2368,2924,0.93
2369,2925,0.85
2370,2926,0.65
2371,2926,0.8
2372,2927,0.82
2373,2927,0.83
2374,2928,0.93
2375,2928,0.82
2376,2928,0.9
2377,2928,0.87
2378,2928,0.97
2379,2929,0.9
2380,2929,0.91
2381,2929,0.75
2382,2929,0.88
2383,2929,0.91
2384,2929,0.9
2385,2930,0.92
2386,2930,0.72
2387,2930,0.9
2388,2931,0.67
2389,2931,0.91
2390,2932,0.73
2391,2932,0.9
2392,2933,0.78
2393,2933,0.85
2394,2933,0.16
2395,2933,0.8
2396,2934,0.81
2397,2934,0.8
2398,2934,0.85
2399,2935,0.82
2400,2935,0.88
2401,2935,0.45
2402,2936,0.8
2403,2937,0.7
2404,2941,0.85
2405,2941,0.85
2406,2941,0.8
2407,2941,0.95
2408,2942,0.85
2409,2942,0.75
2410,2942,0.8
2411,2942,0.94
2412,2942,0.9
2413,2942,0.8
2414,2942,0.74
2415,2942,0.89
2416,2949,0.7
2417,2973,0.85
2418,2974,0.85
2419,2974,0.95
2420,2985,0.45
2421,2989,0.6
2422,2989,0.79
2423,2989,0.72
2424,2990,0.68
2425,2998,0.7
2426,2999,0.73
2427,2999,0.7
2428,2999,0.75
2429,3000,0.87
2430,3000,0.88
2431,3000,0.9
2432,3000,0.75
2433,3008,0.85
2434,3013,0.7
2435,3021,0.7
2436,3023,0.68
2437,3023,0.94
2438,3023,0.94
2439,3023,0.9
2440,3023,0.87
2441,3023,0.98
2442,3023,0.93
2443,3024,0.9
2444,3024,0.8
2445,3025,0.9
2446,3025,1.0
2447,3025,0.9
2448,3025,0.9
2449,3025,0.95
2450,3025,0.65
2451,3025,0.8
2452,3025,0.99
2453,3026,0.95
2454,3026,0.85
2455,3026,0.9
2456,3026,0.84
2457,3026,0.65
2458,3026,0.3
2459,3026,0.9
2460,3027,0.88
2461,3027,0.77
2462,3027,0.9
2463,3027,0.88
2464,3027,0.69
2465,3027,0.85
2466,3028,0.6
2467,3028,0.75
2468,3029,0.65
2469,3029,0.6
2470,3029,0.41
2471,3029,0.8
2472,3029,0.77
2473,3030,0.78
2474,3030,1.0
2475,3030,0.85
2476,3030,0.89
2477,3030,0.95
2478,3030,0.95
2479,3030,0.88
2480,3030,1.0
2481,3030,0.9
2482,3031,0.8
2483,3031,0.9
2484,3031,0.89
2485,3031,0.85
2486,3031,0.75
2487,3031,0.72
2488,3032,0.55
2489,3032,0.45
2490,3043,0.82
2491,3043,0.89
2492,3043,0.69
2493,3043,0.85
2494,3043,0.65
2495,3043,0.89
2496,3043,0.73
2497,3050,0.78
2498,3057,0.85
2499,3058,0.75
2500,3059,0.6
2501,3071,0.9
2502,3072,0.85
2503,3073,0.85
2504,3073,0.0
2505,3073,0.69
2506,3078,0.89
2507,3080,0.76
2508,3084,0.82
2509,3085,0.6
2510,3088,0.75
2511,3103,0.7
2512,3104,0.85
2513,3113,0.65
2514,3115,0.76
2515,3117,0.64
2516,3118,0.9
2517,3118,0.5
2518,3118,0.26
2519,3121,0.73
2520,3121,0.7
2521,3121,0.75
2522,3122,0.9
2523,3122,0.85
2524,3122,0.88
2525,3122,0.8
2526,3122,0.65
2527,3124,0.47
2528,3131,0.85
2529,3143,0.71
2530,3143,0.52
2531,3143,0.59
2532,3146,0.68
2533,3149,0.7
2534,3151,0.57
2535,3155,0.7
2536,3158,0.9
2537,3158,0.7
2538,3159,0.8
2539,3161,1.0
2540,3161,0.68
2541,3161,0.87
2542,3162,0.7
2543,3162,0.82
2544,3162,0.71
2545,3165,0.91
2546,3168,0.79
2547,3168,0.7
2548,3169,0.77
2549,3172,0.9
2550,3172,0.12
2551,3172,0.84
2552,3172,0.8
2553,3174,0.65
2554,3174,0.69
2555,3177,0.75
2556,3186,0.8
2557,3190,0.9
2558,3190,0.7
2559,3190,0.8
2560,3191,0.6
2561,3191,0.9
2562,3191,0.8
2563,3199,0.88
2564,3201,0.75
2565,3205,0.65
2566,3210,0.87
2567,3210,1.0
2568,3210,0.78
2569,3210,0.8
2570,3210,0.89
2571,3210,1.0
2572,3210,0.9
2573,3210,0.83
2574,3210,0.78
2575,3210,0.95
2576,3210,0.79
2577,3210,0.85
2578,3210,0.8
2579,3210,0.79
2580,3211,0.9
2581,3211,0.94
2582,3211,0.84
2583,3211,0.7
2584,3211,0.95
2585,3211,0.92
2586,3211,0.9
2587,3211,0.85
2588,3211,0.97
2589,3211,0.99
2590,3211,0.99
2591,3212,0.63
2592,3212,1.0
2593,3212,0.43
2594,3212,0.82
2595,3212,0.31
2596,3212,0.3
2597,3213,0.95
2598,3213,0.7
2599,3213,1.0
2600,3213,0.87
2601,3213,0.85
2602,3214,0.63
2603,3214,0.94
2604,3214,0.86
2605,3214,0.85
2606,3215,0.7
2607,3215,0.89
2608,3215,0.85
2609,3216,0.74
2610,3216,0.7
2611,3216,0.87
2612,3216,1.0
2613,3217,0.68
2614,3217,0.93
2615,3218,0.7
2616,3218,0.75
2617,3218,0.85
2618,3218,0.83
2619,3218,0.85
2620,3218,0.99
2621,3219,0.7
2622,3219,0.86
2623,3219,0.93
2624,3219,0.76
2625,3219,0.97
2626,3219,0.9
2627,3220,0.74
2628,3220,0.75
2629,3220,0.8
2630,3220,0.7
2631,3222,0.7
2632,3222,0.8
2633,3235,0.8
2634,3236,0.7
2635,3238,0.82
2636,3238,0.98
2637,3238,1.0
2638,3250,0.75
2639,3250,0.8
2640,3250,0.68
2641,3253,0.92
2642,3253,0.95
2643,3255,0.85
2644,3255,0.6
2645,3255,0.7
2646,3255,0.75
2647,3256,0.79
2648,3256,0.75
2649,3256,0.7
2650,3256,0.83
2651,3257,0.9
2652,3260,0.81
2653,3260,0.92
2654,3264,0.73
2655,3264,0.6
2656,3278,0.86
2657,3278,0.8
2658,3278,0.45
2659,3278,0.62
2660,3278,1.0
2661,3278,0.58
2662,3278,0.8
2663,3278,0.69
2664,3278,0.87
2665,3278,0.98
2666,3278,0.95
2667,3278,0.9
2668,3278,0.95
2669,3278,0.7
2670,3279,0.06
2671,3279,0.4
2672,3279,0.0
2673,3279,0.0
2674,3279,0.02
2675,3280,0.38
2676,3280,0.8
2677,3280,0.45
2678,3282,0.77
2679,3282,0.67
2680,3296,0.65
2681,3301,0.77
2682,3301,0.89
2683,3302,0.8
2684,3302,0.8
2685,3302,0.7
2686,3304,0.79
2687,3326,0.88
2688,3328,0.77
2689,3328,1.0
2690,3335,0.8
2691,3336,0.5
2692,3346,0.9
2693,3346,0.81
2694,3348,0.83
2695,3348,0.6
2696,3348,0.9
2697,3348,0.82
2698,3349,0.84
2699,3351,1.0
2700,3364,0.63
2701,3368,0.9
2702,3369,0.75
2703,3374,0.9
2704,3374,1.0
2705,3374,0.97
2706,3374,0.93
2707,3381,0.8
2708,3381,0.91
2709,3381,0.8
2710,3382,0.86
2711,3382,0.75
2712,3382,0.96
2713,3382,0.95
2714,3383,0.73
2715,3383,0.95
2716,3383,0.79
2717,3383,0.9
2718,3383,0.85
2719,3384,0.65
2720,3384,0.9
2721,3384,0.94
2722,3384,0.92
2723,3385,0.8
2724,3385,0.5
2725,3385,0.95
2726,3389,0.6
2727,3389,0.65
2728,3389,1.0
2729,3389,1.0
2730,3389,0.75
2731,3389,0.93
2732,3389,0.98
2733,3389,0.91
2734,3389,1.0
2735,3389,0.95
2736,3389,0.68
2737,3389,0.15
2738,3389,0.96
2739,3389,1.0
2740,3389,0.94
2741,3389,0.98
2742,3389,0.99
2743,3389,0.9
2744,3389,0.99
2745,3389,0.92
2746,3389,0.95
2747,3389,1.0
2748,3389,0.8
2749,3389,1.0
2750,3389,0.99
2751,3390,0.86
2752,3390,0.98
2753,3390,0.97
2754,3390,0.9
2755,3390,1.0
2756,3390,0.68
2757,3390,0.45
2758,3390,0.91
2759,3390,0.81
2760,3390,0.65
2761,3390,0.6
2762,3390,0.96
2763,3390,0.9
2764,3390,0.92
2765,3390,1.0
2766,3390,0.92
2767,3391,0.4
2768,3391,0.84
2769,3391,0.62
2770,3391,0.97
2771,3391,0.89
2772,3391,0.85
2773,3392,0.85
2774,3392,0.97
2775,3392,0.75
2776,3392,0.9
2777,3392,0.4
2778,3392,0.95
2779,3392,0.9
2780,3392,0.96
2781,3392,0.95
2782,3392,0.97
2783,3392,0.95
2784,3392,0.98
2785,3392,1.0
2786,3392,0.85
2787,3392,0.48
2788,3393,0.35
2789,3393,0.94
2790,3393,0.6
2791,3393,0.8
2792,3393,0.9
2793,3393,0.78
2794,3393,0.05
2795,3393,0.4
2796,3393,0.95
2797,3393,0.75
2798,3393,0.89
2799,3393,0.9
2800,3393,0.75
2801,3393,0.08
2802,3393,0.76
2803,3393,0.82
2804,3393,0.8
2805,3394,0.95
2806,3394,1.0
2807,3394,0.98
2808,3394,0.55
2809,3394,0.81
2810,3394,0.43
2811,3394,0.93
2812,3394,0.95
2813,3394,1.0
2814,3394,0.88
2815,3394,0.82
2816,3394,0.6
2817,3394,0.9
2818,3395,0.75
2819,3395,0.8
2820,3395,0.95
2821,3395,0.89
2822,3395,0.85
2823,3395,0.78
2824,3395,0.92
2825,3395,0.8
2826,3395,0.3
2827,3395,1.0
2828,3395,1.0
2829,3396,0.8
2830,3396,0.72
2831,3396,0.65
2832,3396,0.69
2833,3396,0.8
2834,3396,0.95
2835,3396,1.0
2836,3396,0.09
2837,3396,0.61
2838,3396,1.0
2839,3396,0.59
2840,3396,0.96
2841,3396,0.1
2842,3396,0.94
2843,3396,0.85
2844,3397,0.03
2845,3397,0.3
2846,3397,0.45
2847,3397,0.42
2848,3397,0.0
2849,3397,0.2
2850,3397,0.2
2851,3397,0.8
2852,3397,0.7
2853,3397,0.89
2854,3397,0.48
2855,3397,0.1
2856,3397,0.8
2857,3397,0.33
2858,3397,0.4
2859,3397,0.0
2860,3397,0.4
2861,3397,0.01
2862,3397,0.3
2863,3397,0.35
2864,3397,0.1
2865,3397,0.4
2866,3397,0.42
2867,3397,0.3
2868,3397,0.7
2869,3397,0.6
2870,3397,0.45
2871,3399,0.85
2872,3400,0.84
2873,3407,0.9
2874,3410,1.0
2875,3410,0.82
2876,3444,1.0
2877,3447,0.86
2878,3447,0.65
2879,3447,0.97
2880,3450,0.85
2881,3450,0.72
2882,3454,1.0
2883,3456,0.88
2884,3456,0.5
2885,3456,0.9
2886,3456,1.0
2887,3461,0.13
2888,3461,0.15
2889,3462,1.0
2890,3462,0.89
2891,3462,0.8
2892,3462,0.95
2893,3465,0.7
2894,3467,0.9
2895,3468,0.92
2896,3468,0.88
2897,3468,0.75
2898,3469,0.8
2899,3471,0.48
2900,3471,0.6
2901,3476,0.71
2902,3477,0.83
2903,3477,0.88
2904,3478,0.6
2905,3479,0.74
2906,3479,1.0
2907,3479,0.72
2908,3482,0.68
2909,3484,0.89
2910,3490,0.8
2911,3490,0.85
2912,3491,1.0
2913,3499,0.95
2914,3501,1.0
2915,3509,0.7
2916,3509,0.7
2917,3512,0.52
2918,3515,0.94
2919,3515,0.9
2920,3533,0.78
2921,3534,0.68
2922,3535,0.84
2923,3539,0.38
2924,3546,0.8
2925,3546,0.97
2926,3547,0.92
2927,3549,0.7
2928,3549,1.0
2929,3554,0.45
2930,3554,0.84
2931,3561,0.04
2932,3580,0.64
2933,3580,0.75
2934,3580,0.8
2935,3580,0.87
2936,3580,0.8
2937,3581,0.82
2938,3585,0.75
2939,3585,1.0
2940,3586,0.8
2941,3594,0.7
2942,3596,0.6
2943,3596,0.95
2944,3597,0.7
2945,3601,0.87
2946,3606,0.33
2947,3611,0.8
2948,3611,0.5
2949,3611,0.86
2950,3618,0.63
2951,3619,0.84
2952,3627,0.93
2953,3629,0.9
2954,3629,0.7
2955,3651,0.4
2956,3653,0.82
2957,3654,0.88
2958,3654,0.95
2959,3654,0.92
2960,3654,0.91
2961,3655,0.6
2962,3656,0.58
2963,3656,0.75
2964,3656,0.6
2965,3656,0.65
2966,3656,0.8
2967,3656,0.8
2968,3656,0.78
2969,3657,0.88
2970,3658,0.87
2971,3658,0.95
2972,3658,0.9
2973,3658,0.9
2974,3658,0.9
2975,3658,0.86
2976,3659,0.89
2977,3660,0.88
2978,3660,0.9
2979,3660,0.85
2980,3661,0.4
2981,3662,0.55
2982,3662,1.0
2983,3663,0.75
2984,3663,0.77
2985,3664,0.85
2986,3665,0.58
2987,3665,0.95
2988,3669,0.5
2989,3669,0.0
2990,3672,0.65
2991,3679,0.92
2992,3680,0.75
